TRANSACTION_DATE,TOTAL_TRANSACTION_VALUE
2017-04-11 00:00:00.000,8539799.43139389
2017-04-12 00:00:00.000,7952170.90251301
2017-04-13 00:00:00.000,5874203.84569343
2017-04-14 00:00:00.000,7147367.55213497
2017-04-15 00:00:00.000,3546356.97207613
2017-04-16 00:00:00.000,1798698.99750651
2017-04-17 00:00:00.000,2397544.12834071
2017-04-18 00:00:00.000,8528604.23577517
2017-04-19 00:00:00.000,9505206.95854231
2017-04-20 00:00:00.000,11012786.3657895
2017-04-21 00:00:00.000,7754668.22253067
2017-04-22 00:00:00.000,6947982.62754138
2017-04-23 00:00:00.000,7001036.61341259
2017-04-24 00:00:00.000,8525006.50362042
2017-04-25 00:00:00.000,7856804.45994993
2017-04-26 00:00:00.000,11164071.214043
2017-04-27 00:00:00.000,15263505.1154602
2017-04-28 00:00:00.000,14523581.6882945
2017-04-29 00:00:00.000,14030764.5947217
2017-04-30 00:00:00.000,16132525.5870992
2017-05-01 00:00:00.000,24426751.431475
2017-05-02 00:00:00.000,20177946.2232246
2017-05-03 00:00:00.000,22560091.611368
2017-05-04 00:00:00.000,22914613.0422182
2017-05-05 00:00:00.000,23284405.0150758
2017-05-06 00:00:00.000,15506111.888888
2017-05-07 00:00:00.000,19880880.5091414
2017-05-08 00:00:00.000,19478134.3202108
2017-05-09 00:00:00.000,19514556.810332
2017-05-10 00:00:00.000,18656642.0425341
2017-05-11 00:00:00.000,22839515.0974317
2017-05-12 00:00:00.000,18121352.951059
2017-05-13 00:00:00.000,13411214.9420236
2017-05-14 00:00:00.000,12541624.5625453
2017-05-15 00:00:00.000,16971839.2357911
2017-05-16 00:00:00.000,21748157.6740479
2017-05-17 00:00:00.000,14164565.5123458
2017-05-18 00:00:00.000,9458734.12339991
2017-05-19 00:00:00.000,15044924.0738538
2017-05-20 00:00:00.000,9668230.36932115
2017-05-21 00:00:00.000,12858856.5265743
2017-05-22 00:00:00.000,26229587.597878
2017-05-23 00:00:00.000,16148029.4838678
2017-05-24 00:00:00.000,15614512.5963518
2017-05-25 00:00:00.000,14569926.3148164
2017-05-26 00:00:00.000,16436591.1540146
2017-05-27 00:00:00.000,12047929.176345
2017-05-28 00:00:00.000,9895139.37871658
2017-05-29 00:00:00.000,10426244.0112749
2017-05-30 00:00:00.000,11958798.3581326
2017-05-31 00:00:00.000,22323406.9688588
2017-06-01 00:00:00.000,16558776.2199752
2017-06-02 00:00:00.000,16297896.3505968
2017-06-03 00:00:00.000,15444540.8131877
2017-06-04 00:00:00.000,13689995.3498155
2017-06-05 00:00:00.000,17075895.4888241
2017-06-06 00:00:00.000,20314549.2542198
2017-06-07 00:00:00.000,17921605.0982407
2017-06-08 00:00:00.000,15511940.8513256
2017-06-09 00:00:00.000,16040384.4285109
2017-06-10 00:00:00.000,11220504.7348233
2017-06-11 00:00:00.000,12175913.1443005
2017-06-12 00:00:00.000,26008330.0611095
2017-06-13 00:00:00.000,21397612.305001
2017-06-14 00:00:00.000,13304819.0532965
2017-06-15 00:00:00.000,20726260.9868305
2017-06-16 00:00:00.000,18255301.9475304
2017-06-17 00:00:00.000,10255630.2727051
2017-06-18 00:00:00.000,9462503.07591092
2017-06-19 00:00:00.000,11091017.3366823
2017-06-20 00:00:00.000,14049317.1010847
2017-06-21 00:00:00.000,4991900.94688751
2017-06-22 00:00:00.000,8279523.94936892
2017-06-23 00:00:00.000,10153894.1355836
2017-06-24 00:00:00.000,11206860.8486346
2017-06-25 00:00:00.000,4057648.92392766
2017-06-26 00:00:00.000,10216975.6417376
2017-06-27 00:00:00.000,11672623.1199321
2017-06-28 00:00:00.000,10539417.7808703
2017-06-29 00:00:00.000,11159152.5770888
2017-06-30 00:00:00.000,9951613.46492808
2017-07-01 00:00:00.000,9011004.24590863
2017-07-02 00:00:00.000,7073442.84347508
2017-07-03 00:00:00.000,24668565.9600257
2017-07-04 00:00:00.000,20124932.9872295
2017-07-05 00:00:00.000,7009575.54095943
2017-07-06 00:00:00.000,8330128.35435761
2017-07-07 00:00:00.000,9109878.56127865
2017-07-08 00:00:00.000,7492330.11202193
2017-07-09 00:00:00.000,3431050.18808992
2017-07-10 00:00:00.000,10675417.6021703
2017-07-11 00:00:00.000,12840821.0196851
2017-07-12 00:00:00.000,12807723.9942614
2017-07-13 00:00:00.000,21675536.918716
2017-07-14 00:00:00.000,25092129.1344698
2017-07-15 00:00:00.000,24525413.0038468
2017-07-16 00:00:00.000,25568168.7623636
2017-07-17 00:00:00.000,22926463.815399
2017-07-18 00:00:00.000,26518951.4899012
2017-07-19 00:00:00.000,23336557.5033529
2017-07-20 00:00:00.000,20589208.1935987
2017-07-21 00:00:00.000,21008660.1866983
2017-07-22 00:00:00.000,4572302.12211588
2017-07-23 00:00:00.000,6945659.6526356
2017-07-24 00:00:00.000,20893069.6194947
2017-07-25 00:00:00.000,23153872.9004341
2017-07-26 00:00:00.000,18944188.5880297
2017-07-27 00:00:00.000,21060822.8017097
2017-07-28 00:00:00.000,24440633.118998
2017-07-29 00:00:00.000,22141302.3165534
2017-07-30 00:00:00.000,14210709.5959969
2017-07-31 00:00:00.000,8739980.04252747
2017-08-01 00:00:00.000,9529519.62675455
2017-08-02 00:00:00.000,8950344.14267752
2017-08-03 00:00:00.000,7571088.66945534
2017-08-04 00:00:00.000,7793679.24144589
2017-08-05 00:00:00.000,9113772.33903963
2017-08-06 00:00:00.000,8660731.90179062
2017-08-07 00:00:00.000,9783890.90081291
2017-08-08 00:00:00.000,10942321.0994103
2017-08-09 00:00:00.000,11091709.6268698
2017-08-10 00:00:00.000,23183902.501735
2017-08-11 00:00:00.000,46488523.6025368
2017-08-12 00:00:00.000,27699740.3636329
2017-08-13 00:00:00.000,30383965.1798382
2017-08-14 00:00:00.000,24180639.401649
2017-08-15 00:00:00.000,19319809.0629957
2017-08-16 00:00:00.000,15358099.5747723
2017-08-17 00:00:00.000,14997588.312914
2017-08-18 00:00:00.000,15543704.4597074
2017-08-19 00:00:00.000,11749401.1427205
2017-08-20 00:00:00.000,10083491.4535793
2017-08-21 00:00:00.000,12407241.0911845
2017-08-22 00:00:00.000,11345364.2675152
2017-08-23 00:00:00.000,13026064.8256408
2017-08-24 00:00:00.000,11848255.9823637
2017-08-25 00:00:00.000,10333091.0933383
2017-08-26 00:00:00.000,5349510.57302071
2017-08-27 00:00:00.000,19555020.037755
2017-08-28 00:00:00.000,28078960.6342278
2017-08-29 00:00:00.000,20965240.188451
2017-08-30 00:00:00.000,35607412.7092094
2017-08-31 00:00:00.000,16426090.0447542
2017-09-01 00:00:00.000,15492207.5750519
2017-09-02 00:00:00.000,13654789.1971761
2017-09-03 00:00:00.000,10544590.9533273
2017-09-04 00:00:00.000,16064728.2645374
2017-09-05 00:00:00.000,15510063.1841353
2017-09-06 00:00:00.000,15909912.1943663
2017-09-07 00:00:00.000,11401745.523679
2017-09-08 00:00:00.000,13165294.4920033
2017-09-09 00:00:00.000,19649875.8117419
2017-09-10 00:00:00.000,16952908.6694797
2017-09-11 00:00:00.000,14878827.7543058
2017-09-12 00:00:00.000,15061081.0107882
2017-09-13 00:00:00.000,9625374.86028706
2017-09-14 00:00:00.000,14833568.7911985
2017-09-15 00:00:00.000,17615507.3567775
2017-09-16 00:00:00.000,9472997.48176511
2017-09-17 00:00:00.000,11842110.5516712
2017-09-18 00:00:00.000,18349398.2620623
2017-09-19 00:00:00.000,14702360.9326654
2017-09-20 00:00:00.000,9526887.18301331
2017-09-21 00:00:00.000,9219114.30329175
2017-09-22 00:00:00.000,8357376.59563025
2017-09-23 00:00:00.000,7415850.01824353
2017-09-24 00:00:00.000,6523291.39289819
2017-09-25 00:00:00.000,8265940.92657502
2017-09-26 00:00:00.000,8508917.61195004
2017-09-27 00:00:00.000,9004310.31803703
2017-09-28 00:00:00.000,9572379.81349599
2017-09-29 00:00:00.000,8160455.91062085
2017-09-30 00:00:00.000,6385798.56142437
2017-10-01 00:00:00.000,4472768.70134269
2017-10-02 00:00:00.000,7015056.63710102
2017-10-03 00:00:00.000,22461679.0455037
2017-10-04 00:00:00.000,14877123.9223907
2017-10-05 00:00:00.000,9370932.82327673
2017-10-06 00:00:00.000,9383517.24347242
2017-10-07 00:00:00.000,7472921.72868172
2017-10-08 00:00:00.000,8471135.36467329
2017-10-09 00:00:00.000,10287886.9316954
2017-10-10 00:00:00.000,11035842.4039157
2017-10-11 00:00:00.000,9775581.63883094
2017-10-12 00:00:00.000,10864081.1898536
2017-10-13 00:00:00.000,13869833.9502797
2017-10-14 00:00:00.000,10007507.6629073
2017-10-15 00:00:00.000,9194029.05610224
2017-10-16 00:00:00.000,7406491.25435559
2017-10-17 00:00:00.000,11092044.793751
2017-10-18 00:00:00.000,14598235.1832657
2017-10-19 00:00:00.000,12364374.9832827
2017-10-20 00:00:00.000,11356421.1186876
2017-10-21 00:00:00.000,10432679.7305928
2017-10-22 00:00:00.000,9254668.29894999
2017-10-23 00:00:00.000,12794445.2257022
2017-10-24 00:00:00.000,12527713.0452605
2017-10-25 00:00:00.000,10166700.6375463
2017-10-26 00:00:00.000,9730064.92412009
2017-10-27 00:00:00.000,10301123.3970572
2017-10-28 00:00:00.000,12578566.5903563
2017-10-29 00:00:00.000,11484183.5190081
2017-10-30 00:00:00.000,10818687.7980685
2017-10-31 00:00:00.000,11476410.2899882
2017-11-01 00:00:00.000,13990101.8793628
2017-11-02 00:00:00.000,15704653.281364
2017-11-03 00:00:00.000,12431576.3736278
2017-11-04 00:00:00.000,8446203.13503445
2017-11-05 00:00:00.000,7937410.17729676
2017-11-06 00:00:00.000,9640623.64720283
2017-11-07 00:00:00.000,7962643.3456899
2017-11-08 00:00:00.000,11316792.1506355
2017-11-09 00:00:00.000,18434563.9085165
2017-11-10 00:00:00.000,13527207.1972806
2017-11-11 00:00:00.000,12526474.2748689
2017-11-12 00:00:00.000,17207065.3316574
2017-11-13 00:00:00.000,11218866.6309699
2017-11-14 00:00:00.000,10922739.2206937
2017-11-15 00:00:00.000,16648049.3501853
2017-11-16 00:00:00.000,15307940.1417155
2017-11-17 00:00:00.000,15413696.8709461
2017-11-18 00:00:00.000,12770656.8458851
2017-11-19 00:00:00.000,12671103.2911351
2017-11-20 00:00:00.000,16800101.0719108
2017-11-21 00:00:00.000,16363807.1785783
2017-11-22 00:00:00.000,16656469.0437757
2017-11-23 00:00:00.000,16143837.7324398
2017-11-24 00:00:00.000,13772423.9878155
2017-11-25 00:00:00.000,16138251.2675062
2017-11-26 00:00:00.000,15640480.9223217
2017-11-27 00:00:00.000,19737522.3334863
2017-11-28 00:00:00.000,24223812.3780797
2017-11-29 00:00:00.000,27568668.6701493
2017-11-30 00:00:00.000,25780411.239875
2017-12-01 00:00:00.000,21294902.9549136
2017-12-02 00:00:00.000,22407995.7175873
2017-12-03 00:00:00.000,21194897.8288298
2017-12-04 00:00:00.000,20586346.6282688
2017-12-05 00:00:00.000,9830166.69149166
2017-12-06 00:00:00.000,14214647.1900554
2017-12-07 00:00:00.000,10882516.2189175
2017-12-08 00:00:00.000,9015359.5556187
2017-12-09 00:00:00.000,6409861.95023948
2017-12-10 00:00:00.000,6369174.7593744
2017-12-11 00:00:00.000,6553475.69184417
2017-12-12 00:00:00.000,12980668.5056892
2017-12-13 00:00:00.000,10518987.6366982
2017-12-14 00:00:00.000,12115796.7152578
2017-12-15 00:00:00.000,10092141.4911115
2017-12-16 00:00:00.000,8170143.82548954
2017-12-17 00:00:00.000,8062942.0088608
2017-12-18 00:00:00.000,8675116.04347824
2017-12-19 00:00:00.000,11262971.802981
2017-12-20 00:00:00.000,13014231.1562558
2017-12-21 00:00:00.000,13238829.8523697
2017-12-22 00:00:00.000,14326116.858885
2017-12-23 00:00:00.000,9511889.27913815
2017-12-24 00:00:00.000,7424423.29410614
2017-12-25 00:00:00.000,6260607.00946381
2017-12-26 00:00:00.000,8850954.42481033
2017-12-27 00:00:00.000,10138336.5951868
2017-12-28 00:00:00.000,12626534.1600253
2017-12-29 00:00:00.000,14681304.9393719
2017-12-30 00:00:00.000,16316846.1241927
2017-12-31 00:00:00.000,9045428.87747331
2018-01-01 00:00:00.000,8246871.76689377
2018-01-02 00:00:00.000,13984780.9269497
2018-01-03 00:00:00.000,13975588.8507884
2018-01-04 00:00:00.000,20231765.9356603
2018-01-05 00:00:00.000,18517692.8608194
2018-01-06 00:00:00.000,15408042.885939
2018-01-07 00:00:00.000,12280545.0900799
2018-01-08 00:00:00.000,15139541.8264773
2018-01-09 00:00:00.000,16112970.3926878
2018-01-10 00:00:00.000,17355909.4739177
2018-01-11 00:00:00.000,15772247.562387
2018-01-12 00:00:00.000,12472386.0587962
2018-01-13 00:00:00.000,9561006.53808885
2018-01-14 00:00:00.000,24861277.0353925
2018-01-15 00:00:00.000,11704519.6420058
2018-01-16 00:00:00.000,15168854.4326477
2018-01-17 00:00:00.000,15950849.3895475
2018-01-18 00:00:00.000,13779769.2526341
2018-01-19 00:00:00.000,9096520.52971746
2018-01-20 00:00:00.000,7790457.61437101
2018-01-21 00:00:00.000,7450336.9498316
2018-01-22 00:00:00.000,8920002.27409858
2018-01-23 00:00:00.000,8578638.97266751
2018-01-24 00:00:00.000,8604385.35429933
2018-01-25 00:00:00.000,4092420.0977462
2018-01-26 00:00:00.000,9954273.00289049
2018-01-27 00:00:00.000,6416871.41922353
2018-01-28 00:00:00.000,7312187.54334958
2018-01-29 00:00:00.000,7892582.05035237
2018-01-30 00:00:00.000,8481103.8742139
2018-01-31 00:00:00.000,8212693.6580432
2018-02-01 00:00:00.000,8200733.6498444
2018-02-02 00:00:00.000,11082934.0214294
2018-02-03 00:00:00.000,6208386.11163805
2018-02-04 00:00:00.000,5076337.72370217
2018-02-05 00:00:00.000,7179105.03501562
2018-02-06 00:00:00.000,8902173.68520917
2018-02-07 00:00:00.000,7027555.5964985
2018-02-08 00:00:00.000,3635216.17652157
2018-02-09 00:00:00.000,5142893.27593226
2018-02-10 00:00:00.000,5766600.7246608
2018-02-11 00:00:00.000,3987316.53702908
2018-02-12 00:00:00.000,4653423.51659699
2018-02-13 00:00:00.000,6433856.12938315
2018-02-14 00:00:00.000,4876279.37719978
2018-02-15 00:00:00.000,5489301.96279472
2018-02-16 00:00:00.000,4344207.16844398
2018-02-17 00:00:00.000,4186708.33509733
2018-02-18 00:00:00.000,4141648.85655841
2018-02-19 00:00:00.000,3802703.32413488
2018-02-20 00:00:00.000,4442304.05816548
2018-02-21 00:00:00.000,4335416.28358883
2018-02-22 00:00:00.000,5659533.98245506
2018-02-23 00:00:00.000,3150036.5641865
2018-02-24 00:00:00.000,2905636.64423652
2018-02-25 00:00:00.000,1878329.00241179
2018-02-26 00:00:00.000,2456218.29982162
2018-02-27 00:00:00.000,1540123.40265735
2018-02-28 00:00:00.000,1551727.57392074
2018-03-01 00:00:00.000,1689000.64732618
2018-03-02 00:00:00.000,1547301.15937765
2018-03-03 00:00:00.000,1035427.19988011
2018-03-04 00:00:00.000,1071434.90108377
2018-03-05 00:00:00.000,1567458.99772891
2018-03-06 00:00:00.000,1949002.74356019
2018-03-07 00:00:00.000,1985044.30045769
2018-03-08 00:00:00.000,1670820.25910009
2018-03-09 00:00:00.000,1814202.31807317
2018-03-10 00:00:00.000,1139674.16890173
2018-03-11 00:00:00.000,1088366.0078719
2018-03-12 00:00:00.000,1482274.71203238
2018-03-13 00:00:00.000,2723347.71210691
2018-03-14 00:00:00.000,1921541.19402145
2018-03-15 00:00:00.000,1877798.79339544
2018-03-16 00:00:00.000,1384522.70557044
2018-03-17 00:00:00.000,1232063.33310163
2018-03-18 00:00:00.000,2858521.71674547
2018-03-19 00:00:00.000,2326664.10593031
2018-03-20 00:00:00.000,1897261.04909997
2018-03-21 00:00:00.000,1772810.10430267
2018-03-22 00:00:00.000,1544254.01843072
2018-03-23 00:00:00.000,2018629.29651139
2018-03-24 00:00:00.000,1189319.14554773
2018-03-25 00:00:00.000,987629.576251129
2018-03-26 00:00:00.000,1951229.4646747
2018-03-27 00:00:00.000,2481780.82970029
2018-03-28 00:00:00.000,2459366.65844545
2018-03-29 00:00:00.000,2564299.50402757
2018-03-30 00:00:00.000,2317808.45975035
2018-03-31 00:00:00.000,1493715.2353591
2018-04-01 00:00:00.000,1251787.12738397
2018-04-02 00:00:00.000,1422843.1149099
2018-04-03 00:00:00.000,1664784.18321027
2018-04-04 00:00:00.000,1566497.01630974
2018-04-05 00:00:00.000,1293412.71367782
2018-04-06 00:00:00.000,1314358.94841776
2018-04-07 00:00:00.000,878699.134024589
2018-04-08 00:00:00.000,1247456.45726425
2018-04-09 00:00:00.000,1555552.05703905
2018-04-10 00:00:00.000,1260567.51961017
2018-04-11 00:00:00.000,1482225.93843525
2018-04-12 00:00:00.000,2261830.75577929
2018-04-13 00:00:00.000,2219429.59375776
2018-04-14 00:00:00.000,967023.487626314
2018-04-15 00:00:00.000,1166777.58307482
2018-04-16 00:00:00.000,1392437.22077042
2018-04-17 00:00:00.000,1442209.16553928
2018-04-18 00:00:00.000,1727539.26711675
2018-04-19 00:00:00.000,1806905.50895924
2018-04-20 00:00:00.000,2167484.41004843
2018-04-21 00:00:00.000,1696708.52175547
2018-04-22 00:00:00.000,1256723.97639391
2018-04-23 00:00:00.000,3082879.58435462
2018-04-24 00:00:00.000,2711941.56642979
2018-04-25 00:00:00.000,2514647.22522384
2018-04-26 00:00:00.000,2021247.43651791
2018-04-27 00:00:00.000,2100701.0527034
2018-04-28 00:00:00.000,1790756.78374061
2018-04-29 00:00:00.000,1655556.92869695
2018-04-30 00:00:00.000,2006053.658814
2018-05-01 00:00:00.000,1872994.46692359
2018-05-02 00:00:00.000,2661127.39173634
2018-05-03 00:00:00.000,2697762.45401767
2018-05-04 00:00:00.000,2547802.01897247
2018-05-05 00:00:00.000,1734444.49309754
2018-05-06 00:00:00.000,1525061.50613418
2018-05-07 00:00:00.000,2952580.45382459
2018-05-08 00:00:00.000,2103100.49081005
2018-05-09 00:00:00.000,2228353.49904478
2018-05-10 00:00:00.000,2138241.34246727
2018-05-11 00:00:00.000,2186589.09412898
2018-05-12 00:00:00.000,1601913.47181269
2018-05-13 00:00:00.000,1184466.05620159
2018-05-14 00:00:00.000,2165358.86059557
2018-05-15 00:00:00.000,1968181.76770604
2018-05-16 00:00:00.000,1665863.22454388
2018-05-17 00:00:00.000,1691786.54321671
2018-05-18 00:00:00.000,1647457.2606967
2018-05-19 00:00:00.000,1207288.61602363
2018-05-20 00:00:00.000,1261890.31256772
2018-05-21 00:00:00.000,1645205.02398374
2018-05-22 00:00:00.000,2198135.83374594
2018-05-23 00:00:00.000,2637955.89083706
2018-05-24 00:00:00.000,2111247.62651535
2018-05-25 00:00:00.000,1806529.23983565
2018-05-26 00:00:00.000,1325047.54892955
2018-05-27 00:00:00.000,1951701.0609902
2018-05-28 00:00:00.000,2726108.42322289
2018-05-29 00:00:00.000,2233893.80187437
2018-05-30 00:00:00.000,2167069.9643428
2018-05-31 00:00:00.000,2251989.73158891
2018-06-01 00:00:00.000,2466518.95936477
2018-06-02 00:00:00.000,1295498.74643476
2018-06-03 00:00:00.000,1109595.68704608
2018-06-04 00:00:00.000,2020020.204224
2018-06-05 00:00:00.000,2063615.80343136
2018-06-06 00:00:00.000,2221649.27548346
2018-06-07 00:00:00.000,2135223.55058044
2018-06-08 00:00:00.000,2312978.12540492
2018-06-09 00:00:00.000,1182150.48018326
2018-06-10 00:00:00.000,1793955.27698688
2018-06-11 00:00:00.000,2169991.76342473
2018-06-12 00:00:00.000,2971009.43919382
2018-06-13 00:00:00.000,4094425.73287775
2018-06-14 00:00:00.000,4071114.56014917
2018-06-15 00:00:00.000,3583592.87479165
2018-06-16 00:00:00.000,1560524.44226262
2018-06-17 00:00:00.000,1180547.84866416
2018-06-18 00:00:00.000,1587545.31182853
2018-06-19 00:00:00.000,1898783.8409539
2018-06-20 00:00:00.000,2069299.21058641
2018-06-21 00:00:00.000,1858688.64572817
2018-06-22 00:00:00.000,2399174.06859589
2018-06-23 00:00:00.000,1286333.05792925
2018-06-24 00:00:00.000,1961037.76430598
2018-06-25 00:00:00.000,2341214.47527322
2018-06-26 00:00:00.000,1938246.50283833
2018-06-27 00:00:00.000,1929459.79066815
2018-06-28 00:00:00.000,1798527.4578292
2018-06-29 00:00:00.000,2164499.22414584
2018-06-30 00:00:00.000,1241162.02281098
2018-07-01 00:00:00.000,1003347.23941964
2018-07-02 00:00:00.000,1415994.60550938
2018-07-03 00:00:00.000,1798984.73900792
2018-07-04 00:00:00.000,1538092.44374139
2018-07-05 00:00:00.000,1647151.9656526
2018-07-06 00:00:00.000,1577459.37758411
2018-07-07 00:00:00.000,1113998.6735272
2018-07-08 00:00:00.000,1266990.54620473
2018-07-09 00:00:00.000,1746033.23239998
2018-07-10 00:00:00.000,1909398.13655933
2018-07-11 00:00:00.000,1421665.00812336
2018-07-12 00:00:00.000,1301796.70174984
2018-07-13 00:00:00.000,1244802.69007426
2018-07-14 00:00:00.000,928250.91891944
2018-07-15 00:00:00.000,791323.108200816
2018-07-16 00:00:00.000,1725691.40645348
2018-07-17 00:00:00.000,1782185.52099089
2018-07-18 00:00:00.000,2032264.98860039
2018-07-19 00:00:00.000,1656943.3132598
2018-07-20 00:00:00.000,1761749.81329393
2018-07-21 00:00:00.000,1080940.23633607
2018-07-22 00:00:00.000,1035506.83635696
2018-07-23 00:00:00.000,1632071.24780262
2018-07-24 00:00:00.000,1728484.84953339
2018-07-25 00:00:00.000,1523545.57962949
2018-07-26 00:00:00.000,1234900.75110801
2018-07-27 00:00:00.000,1356770.74802971
2018-07-28 00:00:00.000,792645.639408435
2018-07-29 00:00:00.000,766821.137078706
2018-07-30 00:00:00.000,1554060.64211972
2018-07-31 00:00:00.000,2837677.13443097
2018-08-01 00:00:00.000,1512552.95181375
2018-08-02 00:00:00.000,1585631.31752518
2018-08-03 00:00:00.000,1317535.90672719
2018-08-04 00:00:00.000,946521.522666359
2018-08-05 00:00:00.000,887528.190742666
2018-08-06 00:00:00.000,1221141.74219091
2018-08-07 00:00:00.000,1372541.15835962
2018-08-08 00:00:00.000,2058751.86995838
2018-08-09 00:00:00.000,1607235.725057
2018-08-10 00:00:00.000,1819595.74883417
2018-08-11 00:00:00.000,1656558.32843782
2018-08-12 00:00:00.000,1009420.45029078
2018-08-13 00:00:00.000,2489661.32526575
2018-08-14 00:00:00.000,3136526.81081999
2018-08-15 00:00:00.000,2328488.80508555
2018-08-16 00:00:00.000,1540880.84463852
2018-08-17 00:00:00.000,1860578.06084284
2018-08-18 00:00:00.000,1111406.23058723
2018-08-19 00:00:00.000,785272.314596222
2018-08-20 00:00:00.000,1453448.92282672
2018-08-21 00:00:00.000,1467232.4942632
2018-08-22 00:00:00.000,1735422.58385191
2018-08-23 00:00:00.000,1463916.79051303
2018-08-24 00:00:00.000,1423857.80379155
2018-08-25 00:00:00.000,1077313.10518431
2018-08-26 00:00:00.000,980030.670090952
2018-08-27 00:00:00.000,1612675.05723939
2018-08-28 00:00:00.000,1449743.53155732
2018-08-29 00:00:00.000,1561166.9607488
2018-08-30 00:00:00.000,1426028.97973037
2018-08-31 00:00:00.000,1500925.06879433
2018-09-01 00:00:00.000,1142641.12110138
2018-09-02 00:00:00.000,912104.042900992
2018-09-03 00:00:00.000,1790236.96166636
2018-09-04 00:00:00.000,2918734.24167464
2018-09-05 00:00:00.000,2463406.58109854
2018-09-06 00:00:00.000,3020667.83088286
2018-09-07 00:00:00.000,2559647.80104429
2018-09-08 00:00:00.000,2110334.23862684
2018-09-09 00:00:00.000,2172238.80960849
2018-09-10 00:00:00.000,2460886.58559412
2018-09-11 00:00:00.000,2484099.08756394
2018-09-12 00:00:00.000,3772395.43625825
2018-09-13 00:00:00.000,2339540.55071877
2018-09-14 00:00:00.000,2134112.89611113
2018-09-15 00:00:00.000,1437221.65668162
2018-09-16 00:00:00.000,1217107.38175771
2018-09-17 00:00:00.000,1943796.85557027
2018-09-18 00:00:00.000,1815890.46757691
2018-09-19 00:00:00.000,1548309.40811312
2018-09-20 00:00:00.000,1887881.11944489
2018-09-21 00:00:00.000,2910686.3519293
2018-09-22 00:00:00.000,1568153.98241036
2018-09-23 00:00:00.000,1381864.8712838
2018-09-24 00:00:00.000,1883629.03851166
2018-09-25 00:00:00.000,1878313.55463059
2018-09-26 00:00:00.000,1841325.41576022
2018-09-27 00:00:00.000,1662875.52079138
2018-09-28 00:00:00.000,1688099.99977078
2018-09-29 00:00:00.000,1425933.30544537
2018-09-30 00:00:00.000,1349440.8874532
2018-10-01 00:00:00.000,1250586.5322713
2018-10-02 00:00:00.000,1094088.85524886
2018-10-03 00:00:00.000,1598390.92511014
2018-10-04 00:00:00.000,1596886.12565984
2018-10-05 00:00:00.000,1478498.76433055
2018-10-06 00:00:00.000,1061077.9269824
2018-10-07 00:00:00.000,973958.670975996
2018-10-08 00:00:00.000,1625678.4175759
2018-10-09 00:00:00.000,1419623.20950842
2018-10-10 00:00:00.000,1484197.66446286
2018-10-11 00:00:00.000,3085185.68824247
2018-10-12 00:00:00.000,2016377.36254605
2018-10-13 00:00:00.000,1191358.02690375
2018-10-14 00:00:00.000,1153127.2152266
2018-10-15 00:00:00.000,3346774.8304857
2018-10-16 00:00:00.000,2242139.86176411
2018-10-17 00:00:00.000,1916272.66854193
2018-10-18 00:00:00.000,2347733.46632005
2018-10-19 00:00:00.000,1670200.84697358
2018-10-20 00:00:00.000,1434573.58562644
2018-10-21 00:00:00.000,1962448.10665552
2018-10-22 00:00:00.000,1592193.67626763
2018-10-23 00:00:00.000,1709878.68012354
2018-10-24 00:00:00.000,1638427.77134975
2018-10-25 00:00:00.000,2207403.86632171
2018-10-26 00:00:00.000,1724670.45452826
2018-10-27 00:00:00.000,993952.365836169
2018-10-28 00:00:00.000,1013632.3098172
2018-10-29 00:00:00.000,1982524.37469387
2018-10-30 00:00:00.000,1665965.82308395
2018-10-31 00:00:00.000,1742099.05522533
2018-11-01 00:00:00.000,1619089.70967535
2018-11-02 00:00:00.000,1882151.63038704
2018-11-03 00:00:00.000,1092229.46630726
2018-11-04 00:00:00.000,1522538.62195303
2018-11-05 00:00:00.000,2354912.49822576
2018-11-06 00:00:00.000,1863394.48680974
2018-11-07 00:00:00.000,2126640.6133615
2018-11-08 00:00:00.000,1722831.16856945
2018-11-09 00:00:00.000,1655027.05465442
2018-11-10 00:00:00.000,1106363.53923448
2018-11-11 00:00:00.000,1118458.18026037
2018-11-12 00:00:00.000,1863768.19724278
2018-11-13 00:00:00.000,1700654.1272288
2018-11-14 00:00:00.000,2979440.80749401
2018-11-15 00:00:00.000,3155809.60181091
2018-11-16 00:00:00.000,2233943.01114544
2018-11-17 00:00:00.000,1394074.18068664
2018-11-18 00:00:00.000,1895516.65908153
2018-11-19 00:00:00.000,4822871.11531228
2018-11-20 00:00:00.000,5629747.92812731
2018-11-21 00:00:00.000,3815790.54287486
2018-11-22 00:00:00.000,2620268.63731523
2018-11-23 00:00:00.000,3035150.62015563
2018-11-24 00:00:00.000,2258025.81568381
2018-11-25 00:00:00.000,3950108.55623226
2018-11-26 00:00:00.000,3414750.42185735
2018-11-27 00:00:00.000,2841258.94888817
2018-11-28 00:00:00.000,3358433.24493434
2018-11-29 00:00:00.000,3619016.42286767
2018-11-30 00:00:00.000,17336105.9221827
2018-12-01 00:00:00.000,15481581.9067916
2018-12-02 00:00:00.000,1410779.45281135
2018-12-03 00:00:00.000,2273182.63078512
2018-12-04 00:00:00.000,2261378.29333378
2018-12-05 00:00:00.000,2878127.04355504
2018-12-06 00:00:00.000,3807164.97599899
2018-12-07 00:00:00.000,4886997.45589621
2018-12-08 00:00:00.000,2693389.89265263
2018-12-09 00:00:00.000,2360042.86394139
2018-12-10 00:00:00.000,2494300.50580171
