TRANSACTION_DATE,TOTAL_TRANSACTIONS,TOTAL_VALUE_TRANSACTED,AVERAGE_TX_FEE,TRANSACTIONS_WITH_GAS,TOTAL_GAS_SPENT,SUCCESS_RATE,EIP_1559_TRANSACTIONS,LEGACY_TRANSACTIONS,MAX_GAS_PRICE,MIN_GAS_PRICE
2015-08-07 00:00:00.000,2050,2008722.66043197,0.01820410415,2050,37318413511.2793,99.2683,0,2050,50000,45
2015-08-08 00:00:00.000,2881,13583219.9393748,0.02363761544,2881,68099970071.8568,81.3606,0,2881,10000,45
2015-08-09 00:00:00.000,1329,1165455.27459555,0.01060869052,1329,14098949703.2056,98.7208,0,1329,100000,50
2015-08-10 00:00:00.000,2037,1670910.89856051,0.0152995309,2037,31165144438.3787,99.5091,0,2037,100000,45
2015-08-11 00:00:00.000,4963,1485731.53360261,0.002279155468,4963,11311448586.0198,99.8388,0,4963,10000,48.334822403
2015-08-12 00:00:00.000,2036,747487.699022974,0.01600539902,2036,32586992404.3777,98.6739,0,2036,10000,50
2015-08-13 00:00:00.000,2842,1787853.85400364,0.008771699194,2842,24929169109.9431,99.7185,0,2842,10000,45
2015-08-14 00:00:00.000,3174,2295449.08010175,0.004522632046,3174,14354834112.8275,99.748,0,3174,30000,49.278185091
2015-08-15 00:00:00.000,2284,4631281.55095204,0.003868911133,2284,8836593028.04686,99.3433,0,2284,10000,50
2015-08-16 00:00:00.000,2440,1708588.89573193,0.00273657292,2440,6677237924.90556,99.918,0,2440,10000,50
2015-08-17 00:00:00.000,2512,2244762.51476953,0.003042520637,2512,7642811839.63498,100,0,2512,10000,49.989
2015-08-18 00:00:00.000,2494,1548718.91502124,0.004773885862,2494,11906071340.1761,99.9599,0,2494,10000,50
2015-08-19 00:00:00.000,3246,1149584.69229901,0.004753835696,3246,15430950669.4802,99.045,0,3246,10000,50
2015-08-20 00:00:00.000,2303,417344.956109668,0.002976798499,2303,6855566942.70662,99.9132,0,2303,10000,45
2015-08-21 00:00:00.000,3919,586849.296287859,0.002004348488,3919,7855041724.70532,99.6683,0,3919,10000,45
2015-08-22 00:00:00.000,3579,494568.255099498,0.01188800554,3579,42547171829.5823,99.8603,0,3579,10000,50
2015-08-23 00:00:00.000,4190,497834.968767709,0.001921185602,4190,8049767672.90181,99.9284,0,4190,10000,50
2015-08-24 00:00:00.000,4432,462290.663275758,0.002002771981,4432,8876285419.79862,100,0,4432,10000,50
2015-08-25 00:00:00.000,4487,406455.260412514,0.001840819217,4487,8259755825.11053,99.6211,0,4487,10000,50
2015-08-26 00:00:00.000,4156,439388.496462969,0.001792042656,4156,7447729278.55698,99.9278,0,4156,10000,45
2015-08-27 00:00:00.000,5590,272775.179912736,0.001551156179,5590,8670963042.88794,99.2844,0,5590,10000,50
2015-08-28 00:00:00.000,4758,300452.128644657,0.002085991671,4758,9925148370.50521,99.979,0,4758,10000,50
2015-08-29 00:00:00.000,4139,430445.055780882,0.001330623708,4139,5507451526.06155,99.9758,0,4139,10000,50
2015-08-30 00:00:00.000,4572,415917.099489805,0.001232321466,4572,5634173742.43262,99.9781,0,4572,1171.602790622,50
2015-08-31 00:00:00.000,5196,384849.223365449,0.001428894114,5196,7424533814.37899,99.9615,0,5196,10000,50
2015-09-01 00:00:00.000,5153,1419828.97398114,0.001522175404,5153,7843769855.8944,99.7671,0,5153,1171.602790622,50
2015-09-02 00:00:00.000,5195,277556.00871102,0.001569535194,5195,8153735331.05102,99.8845,0,5195,10000,50
2015-09-03 00:00:00.000,4777,556785.655758651,0.001459080108,4777,6970025674.09968,99.7697,0,4777,10000,50
2015-09-04 00:00:00.000,5642,176548.645582386,0.001725249266,5642,9733856361.4693,99.681,0,5642,10000,50
2015-09-05 00:00:00.000,5519,167475.883020682,0.001656319682,5519,9141228323.60337,99.8188,0,5519,10000,45
2015-09-06 00:00:00.000,5521,296234.505918829,0.001459063165,5521,8055487734.516,99.9094,0,5521,10000,50
2015-09-07 00:00:00.000,5702,202522.395873371,0.001623364152,5702,9256422395.86653,99.8948,0,5702,10000,45
2015-09-08 00:00:00.000,5622,263687.403707187,0.001846304927,5622,10379926302.0444,99.8043,0,5622,10000,50
2015-09-09 00:00:00.000,5604,1145838.0424846,0.001755995908,5604,9840601069.16306,99.9108,0,5604,1171.602790622,50
2015-09-10 00:00:00.000,5341,206003.570851402,0.001483955658,5341,7925807170.79699,99.8128,0,5341,10000,50
2015-09-11 00:00:00.000,6460,726440.909953091,0.001374106525,6460,8876728152.67996,99.9381,0,6460,10000,50
2015-09-12 00:00:00.000,5596,217734.240845804,0.00202909814,5596,11354833193.5052,99.7498,0,5596,10000,50
2015-09-13 00:00:00.000,6057,224186.029759655,0.001581430687,6057,9578725673.91911,99.7854,0,6057,10000,50
2015-09-14 00:00:00.000,5572,267426.363235472,0.00177701874,5572,9901548419.39516,99.9641,0,5572,1171.602790622,45
2015-09-15 00:00:00.000,5409,603437.362543656,0.00155795843,5409,8426997145.28331,99.9445,0,5409,1171.602790622,45.454545454
2015-09-16 00:00:00.000,5872,555273.844013404,0.002579464761,5872,15146617077.8448,99.8978,0,5872,10000,45.454545454
2015-09-17 00:00:00.000,5368,295735.656262093,0.001593987293,5368,8556523791.45551,99.9441,0,5368,10000,45
2015-09-18 00:00:00.000,5802,407806.41537774,0.002039783017,5802,11834821066.1985,99.6553,0,5802,10000,50
2015-09-19 00:00:00.000,5205,390741.950061539,0.001533564721,5205,7982204372.92547,99.8847,0,5205,1171.602790622,50
2015-09-20 00:00:00.000,6402,131571.483323998,0.001713471645,6402,10969645471.7551,99.6564,0,6402,10000,50
2015-09-21 00:00:00.000,6305,157710.517787625,0.001614709269,6305,10180741940.9429,99.9683,0,6305,1171.602790622,50
2015-09-22 00:00:00.000,6804,194639.094386529,0.001676094235,6804,11404145175.9166,99.9706,0,6804,1171.602790622,50
2015-09-23 00:00:00.000,7404,131108.217443618,0.001445200852,7404,10700267104.7921,99.6218,0,7404,1171.602790622,50
2015-09-24 00:00:00.000,6224,306723.19862198,0.001658018359,6224,10319506266.5013,99.9036,0,6224,10000,50
2015-09-25 00:00:00.000,5851,662114.945251788,0.001681181835,5851,9836594916.1266,99.9145,0,5851,1171.602790622,45
2015-09-26 00:00:00.000,5907,251343.501819128,0.00157256585,5907,9289146478.62103,99.9492,0,5907,10000,50
2015-09-27 00:00:00.000,5760,382903.568119428,0.001462477509,5760,8423870450.44485,99.7743,0,5760,1171.602790622,50
2015-09-28 00:00:00.000,6123,713758.821530772,0.001514346988,6123,9272346609.30711,99.8693,0,6123,1171.602790622,45
2015-09-29 00:00:00.000,5738,404216.747342163,0.001547111959,5738,8877328420.74942,99.9826,0,5738,1171.602790622,45
2015-09-30 00:00:00.000,5870,509759.659572365,0.001428505471,5870,8385327115.721,99.9319,0,5870,1171.602790622,45
2015-10-01 00:00:00.000,6421,538525.929235002,0.001365511519,6421,8767949463.44592,99.9689,0,6421,1171.602790622,45
2015-10-02 00:00:00.000,6063,148845.522559232,0.001610637747,6063,9765296662.85067,99.8186,0,6063,1171.602790622,50
2015-10-03 00:00:00.000,6112,122973.554002219,0.001602036709,6112,9791648364.45862,100,0,6112,1171.602790622,50
2015-10-04 00:00:00.000,6624,277539.340823682,0.00142390184,6624,9431925785.89795,100,0,6624,500,50
2015-10-05 00:00:00.000,6279,163919.720621447,0.001829395367,6279,11486773507.2301,99.3789,0,6279,500,45
2015-10-06 00:00:00.000,6458,506641.16352543,0.001547739231,6458,9995299953.55286,99.969,0,6458,1171.602790622,45
2015-10-07 00:00:00.000,7121,310195.809018142,0.001710853802,7121,12182989920.7108,99.8877,0,7121,1171.602790622,50
2015-10-08 00:00:00.000,6926,313426.608440727,0.001728693816,6926,11972933368.3424,100,0,6926,10000,50
2015-10-09 00:00:00.000,6763,224250.051217243,0.00167221919,6763,11309218384.3179,99.9704,0,6763,10000,50
2015-10-10 00:00:00.000,6529,128489.080823954,0.001743423437,6529,11382811617.0538,100,0,6529,10000,45
2015-10-11 00:00:00.000,6023,152908.978504288,0.001494071825,6023,8998794599.15072,100,0,6023,10000,45
2015-10-12 00:00:00.000,6593,270873.934099278,0.001623510893,6593,10703807320.8173,99.6663,0,6593,1171.602790622,45
2015-10-13 00:00:00.000,6818,411204.332056852,0.001807458023,6818,12323248799.6423,99.956,0,6818,10000,45
2015-10-14 00:00:00.000,6830,992511.84601963,0.001732357031,6830,11831998521.079,99.8243,0,6830,10000,45.454545454
2015-10-15 00:00:00.000,6499,799840.402143342,0.002903576529,6499,18870343861.6697,99.5846,0,6499,10000,45.454545454
2015-10-16 00:00:00.000,6795,360121.5829828,0.003116916342,6795,21179446545.6481,99.6174,0,6795,10000,45.055210166
2015-10-17 00:00:00.000,6567,243852.97010094,0.001871701301,6567,12291462445.798,99.9543,0,6567,10000,45.454545454
2015-10-18 00:00:00.000,6481,182117.16694571,0.002023300818,6481,13113012602.0698,99.7068,0,6481,1171.602790622,45.454545454
2015-10-19 00:00:00.000,6604,514721.461705207,0.001771535303,6604,11699219139.6033,99.894,0,6604,10000,45
2015-10-20 00:00:00.000,5897,501598.45891814,0.001954726098,5897,11527019798.7697,99.9491,0,5897,10000,45.454545454
2015-10-21 00:00:00.000,6182,697034.203117222,0.001642811021,6182,10155857734.6744,99.8706,0,6182,10000,50
2015-10-22 00:00:00.000,5979,619255.616185133,0.00220781148,5979,13200504837.912,99.7157,0,5979,10000,45.454545454
2015-10-23 00:00:00.000,6888,772942.279004918,0.001995926451,6888,13747941391.8476,99.608,0,6888,1171.602790622,45
2015-10-24 00:00:00.000,6361,99865.110626747,0.001681596953,6361,10696638217.1522,99.89,0,6361,500,45.454545454
2015-10-25 00:00:00.000,5830,261820.482474202,0.001557377723,5830,9079512126.15754,99.7084,0,5830,1171.602790622,45
2015-10-26 00:00:00.000,5938,715472.815395532,0.001814292206,5938,10773267121.6144,99.5285,0,5938,10000,50
2015-10-27 00:00:00.000,6784,1893398.60470038,0.002786394101,6784,18902897578.3755,99.4988,0,6784,1171.602790622,45.454545454
2015-10-28 00:00:00.000,7346,980149.137649571,0.001483623282,7346,10898696630.1071,99.9183,0,7346,10000,50
2015-10-29 00:00:00.000,7836,517761.295161231,0.001601678374,7836,12550751739.957,99.2853,0,7836,1171.602790622,45
2015-10-30 00:00:00.000,7941,1209372.48419774,0.001695796708,7941,13466321660.4163,99.597,0,7941,1171.602790622,45
2015-10-31 00:00:00.000,7557,276417.88619268,0.002048752891,7557,15482425600.5449,99.5369,0,7557,1171.602790622,45.454545454
2015-11-01 00:00:00.000,6915,145524.373663244,0.002338432548,6915,16170261068.4175,99.6819,0,6915,1171.602790622,45
2015-11-02 00:00:00.000,6558,351890.325235812,0.001585241533,6558,10396013972.7004,99.7713,0,6558,1171.602790622,45
2015-11-03 00:00:00.000,7399,595172.016575306,0.001654325043,7399,12240350989.9485,99.9189,0,7399,1171.602790622,45
2015-11-04 00:00:00.000,7037,805279.280973941,0.001334781434,7037,9392856950.58746,99.9432,0,7037,1171.602790622,45
2015-11-05 00:00:00.000,7498,344177.23815762,0.001412895509,7498,10593890524.4097,99.8666,0,7498,5497.55813888,45.454545454
2015-11-06 00:00:00.000,7882,938177.712527115,0.002021856148,7882,15936270156.5568,99.8985,0,7882,1171.602790622,45
2015-11-07 00:00:00.000,10996,425968.41911174,0.002917417224,10996,32079919793.3494,99.809,0,10996,1171.602790622,45
2015-11-08 00:00:00.000,12413,896689.215294887,0.002378706105,12413,29526878882.443,99.8469,0,12413,1171.602790622,45
2015-11-09 00:00:00.000,7689,946972.71867527,0.001464833258,7689,11263102919.4432,99.987,0,7689,1171.602790622,45
2015-11-10 00:00:00.000,8151,891132.500979902,0.001883350832,8151,15351192628.2992,99.8896,0,8151,1171.602790622,50
2015-11-11 00:00:00.000,10217,301403.980114451,0.002258666079,10217,23076791328.1558,100,0,10217,1171.602790622,45.454545454
2015-11-12 00:00:00.000,9534,280944.679735407,0.002715450095,9534,25889101201.7699,98.2589,0,9534,50000,45
2015-11-13 00:00:00.000,7891,466140.020537512,0.001848093076,7891,14583302464.8658,99.9366,0,7891,1171.602790622,45
2015-11-14 00:00:00.000,7211,283617.91365512,0.002570244559,7211,18534033511.7042,99.9307,0,7211,1171.602790622,45
2015-11-15 00:00:00.000,7170,175558.453997262,0.001601670027,7170,11483974092.6352,99.9442,0,7170,1171.602790622,45.454545454
2015-11-16 00:00:00.000,7442,435998.242288976,0.00137995646,7442,10269635973.0557,99.9194,0,7442,20000,45.454545454
2015-11-17 00:00:00.000,7145,1157255.45040565,0.001343153205,7145,9596829650.57591,100,0,7145,20000,45
2015-11-18 00:00:00.000,7373,199011.474775912,0.001399901722,7373,10321475397.4156,99.8644,0,7373,1171.602790622,45
2015-11-19 00:00:00.000,8876,274435.575972597,0.001787284758,8876,15863939513.515,99.9549,0,8876,1171.602790622,45
2015-11-20 00:00:00.000,6348,194574.871310497,0.001888295407,6348,11986899241.9368,99.9842,0,6348,1171.602790622,45
2015-11-21 00:00:00.000,6822,134094.469887511,0.001648330411,6822,11244910062.6026,99.9707,0,6822,500,45
2015-11-22 00:00:00.000,7083,256032.711626261,0.001587140382,7083,11241715326.2866,100,0,7083,500,45.454545454
2015-11-23 00:00:00.000,8260,684591.954121512,0.001612116794,8260,13316084717.8521,100,0,8260,1171.602790622,45.454545454
2015-11-24 00:00:00.000,7152,393639.383376515,0.001812988119,7152,12966491027.1587,99.9581,0,7152,10000,45
2015-11-25 00:00:00.000,7098,188350.230413913,0.001755372075,7098,12459630991.6723,99.9859,0,7098,1171.602790622,45
2015-11-26 00:00:00.000,7278,970682.711394449,0.001278786821,7278,9307010479.99245,100,0,7278,1171.602790622,45.454545454
2015-11-27 00:00:00.000,6639,679065.032408979,0.001415754273,6639,9399192619.41986,100,0,6639,500,45
2015-11-28 00:00:00.000,6817,120693.887101131,0.002136882877,6817,14567130571.4698,99.6333,0,6817,1171.602790622,45
2015-11-29 00:00:00.000,6853,190336.976667643,0.00132654197,6853,9090792117.11371,99.9416,0,6853,500,45.454545454
2015-11-30 00:00:00.000,8986,235620.560090737,0.002316464671,8986,20815751537.7374,99.6773,0,8986,1171.602790622,50
2015-12-01 00:00:00.000,6794,223148.369214905,0.001924402259,6794,13074388944.5758,99.8234,0,6794,1171.602790622,45
2015-12-02 00:00:00.000,6502,294731.526395479,0.001759169876,6502,11438122532.1742,99.9077,0,6502,500,45.454545454
2015-12-03 00:00:00.000,6971,221298.844687678,0.00153006421,6971,10666077605.0066,99.6414,0,6971,500,45
2015-12-04 00:00:00.000,6898,167927.635393457,0.001793612977,6898,12372342317.4672,99.7101,0,6898,1171.602790622,45
2015-12-05 00:00:00.000,6784,143950.698610472,0.001928777199,6784,13084824514.8391,99.8231,0,6784,500,45.454545454
2015-12-06 00:00:00.000,9103,239353.028590542,0.001883709131,9103,17147404223.1883,99.7473,0,9103,10000,45.454545454
2015-12-07 00:00:00.000,7141,451685.831838128,0.001350339204,7141,9642772252.25518,99.958,0,7141,1171.602790622,45.454545454
2015-12-08 00:00:00.000,6697,177353.65918142,0.001365716126,6697,9146200894.28979,99.8955,0,6697,1171.602790622,45.454545454
2015-12-09 00:00:00.000,7001,245116.583052414,0.0014479345,7001,10136989432.6546,99.9857,0,7001,1171.602790622,45.454545454
2015-12-10 00:00:00.000,7444,216831.841710406,0.00152350014,7444,11340935043.4306,99.6239,0,7444,1171.602790622,45.454545454
2015-12-11 00:00:00.000,8105,319169.596498595,0.002079265119,8105,16852443787.7579,99.9013,0,8105,1171.602790622,45.454545454
2015-12-12 00:00:00.000,8205,485803.623084611,0.002818177109,8205,23123143175.9297,99.9634,0,8205,1171.602790622,45.454545454
2015-12-13 00:00:00.000,7426,323458.149910188,0.002522503328,7426,18732109712.6653,99.798,0,7426,1171.602790622,45.454545454
2015-12-14 00:00:00.000,15550,308723.049453244,0.004800799972,15550,74652439561.455,99.8392,0,15550,1171.602790622,45.454545454
2015-12-15 00:00:00.000,21098,535185.628197708,0.00542268738,21098,114407858336.817,96.4973,0,21098,20000,45.454545454
2015-12-16 00:00:00.000,10304,1458678.44332943,0.004291224949,10304,44216781874.7746,99.903,0,10304,1171.602790622,45.454545454
2015-12-17 00:00:00.000,9612,439455.245376793,0.003370898378,9612,32401075213.2084,99.8648,0,9612,1171.602790622,45.454545454
2015-12-18 00:00:00.000,9032,237310.040379362,0.003563044891,9032,32181421454.6963,99.9668,0,9032,1171.602790622,45.454545454
2015-12-19 00:00:00.000,9314,227874.551350077,0.003061652451,9314,28516230925.703,99.5598,0,9314,1171.602790622,45.454545454
2015-12-20 00:00:00.000,9879,205498.902686764,0.0034848841,9879,34427170021.6458,97.0847,0,9879,500,45.435664885
2015-12-21 00:00:00.000,12063,234202.746666478,0.003242907568,12063,39119193998.3611,99.9834,0,12063,1171.602790622,50
2015-12-22 00:00:00.000,21027,237641.766144545,0.002813645585,21027,59162525716.9546,99.981,0,21027,1171.602790622,45.454545454
2015-12-23 00:00:00.000,22740,143437.380017948,0.003580738379,22740,81425990746.2951,99.9868,0,22740,1171.602790622,45.454545454
2015-12-24 00:00:00.000,13494,125581.490200759,0.00339073943,13494,45754637863.072,99.9852,0,13494,500,45.454545454
2015-12-25 00:00:00.000,9521,68608.897945123,0.00279320022,9521,26594059296.5312,99.979,0,9521,1171.602790622,45.454545454
2015-12-26 00:00:00.000,10726,145241.329816557,0.00291778717,10726,31296185188.3955,99.9627,0,10726,1171.602790622,45.454545454
2015-12-27 00:00:00.000,21867,79395.383930758,0.003961876116,21867,86634345029.1679,99.9863,0,21867,1171.602790622,45.454545454
2015-12-28 00:00:00.000,12368,441952.580335333,0.002943118587,12368,36400490688.4878,99.9515,0,12368,500,45.454545454
2015-12-29 00:00:00.000,11358,286252.440207241,0.002922099934,11358,33189211049.8826,99.9208,0,11358,1171.602790622,45.454545454
2015-12-30 00:00:00.000,21767,215187.372298401,0.003497601139,21767,76132284001.6542,99.5636,0,21767,1171.602790622,45.454545454
2015-12-31 00:00:00.000,10301,389547.036171491,0.002433484579,10301,25067324647.3014,100,0,10301,1171.602790622,45
2016-01-01 00:00:00.000,8233,344547.756629631,0.001900995377,8233,15650894936.7188,99.9879,0,8233,1171.602790622,45.454545454
2016-01-02 00:00:00.000,9164,259240.009990057,0.002112591752,9164,19359790811.8577,100,0,9164,1171.602790622,45.454545454
2016-01-03 00:00:00.000,9258,370819.993497967,0.002100703897,9258,19448316682.4665,100,0,9258,500,45.269809957
2016-01-04 00:00:00.000,9474,154125.471932754,0.002249359499,9474,21310431896.3137,99.9472,0,9474,1171.602790622,45.454545454
2016-01-05 00:00:00.000,16430,1036291.18490783,0.003673551096,16430,60356444504.2775,99.9635,0,16430,1171.602790622,45.454545454
2016-01-06 00:00:00.000,17074,261874.535272863,0.003896797379,17074,66533918450.1612,99.9121,0,17074,500,45.454545454
2016-01-07 00:00:00.000,22075,350229.829059073,0.002967454025,22075,65506547602.4396,99.9456,0,22075,1171.602790622,45.454545454
2016-01-08 00:00:00.000,10919,196294.990596427,0.00238570451,10919,26049507544.5064,99.9725,0,10919,1171.602790622,45.454545454
2016-01-09 00:00:00.000,11793,210794.17218016,0.003332529256,11793,39300517520.86,99.8389,0,11793,1171.602790622,45
2016-01-10 00:00:00.000,10320,140901.897458439,0.002550974106,10320,26326052773.3229,100,0,10320,500,45.454545454
2016-01-11 00:00:00.000,10893,504557.618773648,0.002342198211,10893,25513565112.8461,99.9725,0,10893,1171.602790622,45.454545454
2016-01-12 00:00:00.000,10862,990457.454165314,0.002359668778,10862,25630722267.4603,99.9816,0,10862,1171.602790622,45.454545454
2016-01-13 00:00:00.000,17665,423225.742643984,0.003414243388,17665,60312609443.6415,91.469,0,17665,1171.602790622,45.454545454
2016-01-14 00:00:00.000,10653,332500.041144957,0.002513486943,10653,26776176405.0365,99.9531,0,10653,10000,45.454545454
2016-01-15 00:00:00.000,9875,945389.311059094,0.002345329035,9875,23160124217.7737,99.9291,0,9875,1171.602790622,45.454545454
2016-01-16 00:00:00.000,10664,571218.030761368,0.002123992597,10664,22650257057.2844,99.9625,0,10664,1171.602790622,45
2016-01-17 00:00:00.000,9747,370959.268528445,0.001748199671,9747,17039702197.2285,99.959,0,9747,1171.602790622,45
2016-01-18 00:00:00.000,12916,2265938.49687015,0.002393837874,12916,30918809979.8842,100,0,12916,1171.602790622,45
2016-01-19 00:00:00.000,13420,1240725.60949413,0.002651040106,13420,35576958227.9663,99.9702,0,13420,1171.602790622,45
2016-01-20 00:00:00.000,10610,600217.315802932,0.001792035049,10610,19013491869.6109,99.9906,0,10610,1171.602790622,45
2016-01-21 00:00:00.000,10734,495019.137816951,0.001890811984,10734,20295975834.4998,99.9441,0,10734,10000,45
2016-01-22 00:00:00.000,13848,919024.766130985,0.002251684364,13848,31181325074.5786,99.9783,0,13848,10000,45
2016-01-23 00:00:00.000,11025,1143853.7250895,0.001581206659,11025,17432803410.5711,99.9546,0,11025,1171.602790622,45
2016-01-24 00:00:00.000,12798,1920659.6335564,0.00185426493,12798,23730882576.7431,99.9609,0,12798,10000,45
2016-01-25 00:00:00.000,17121,2139486.18732006,0.002347482207,17121,40191242860.8067,99.9416,0,17121,1171.602790622,45
2016-01-26 00:00:00.000,16511,1445114.61180414,0.002295321758,16511,37898057547.5761,99.9818,0,16511,10000,45
2016-01-27 00:00:00.000,18747,1216512.14064242,0.003033026443,18747,56860146719.7169,99.8933,0,18747,10000,45
2016-01-28 00:00:00.000,16765,921921.182325329,0.002466806504,16765,41356011041.1446,99.9344,0,16765,10000,45
2016-01-29 00:00:00.000,16395,863482.369408485,0.002281814177,16395,37410343427.4615,99.9146,0,16395,20000,45
2016-01-30 00:00:00.000,14661,990010.500605266,0.002416566549,14661,35429282168.0805,99.9113,0,14661,10000,45
2016-01-31 00:00:00.000,14166,1095129.40082779,0.002391908045,14166,33883769366.7839,99.9788,0,14166,10000,45
2016-02-01 00:00:00.000,14199,599953.395494304,0.002291656273,14199,32539227416.2166,99.9155,0,14199,10000,45
2016-02-02 00:00:00.000,14291,619268.055697462,0.002061642141,14291,29462927838.4457,99.916,0,14291,10000,45
2016-02-03 00:00:00.000,14274,620367.681208658,0.001942635244,14274,27729175477.2882,99.965,0,14274,10000,45
2016-02-04 00:00:00.000,14371,329929.934715513,0.002276633627,14371,32717501856.6422,100,0,14371,10000,45
2016-02-05 00:00:00.000,15249,576484.873219161,0.002555864089,15249,38974371493.1853,99.9803,0,15249,10000,45
2016-02-06 00:00:00.000,31418,234029.787678084,0.007663849899,31418,240782836139.498,99.9395,0,31418,10000,45
2016-02-07 00:00:00.000,14264,895588.672171386,0.003724112024,14264,53120733907.4333,99.972,0,14264,10000,45
2016-02-08 00:00:00.000,14719,1473331.9553024,0.002568953554,14719,37812427358.8684,99.8981,0,14719,10000,45
2016-02-09 00:00:00.000,15517,1566591.20585502,0.003233029934,15517,50166925483.7127,99.9871,0,15517,10000,45
2016-02-10 00:00:00.000,17141,1936737.3786144,0.003435286411,17141,58884244371.3483,99.9242,0,17141,10000,0
2016-02-11 00:00:00.000,21440,1796888.53382504,0.00216994157,21440,46523547266.4257,99.93,0,21440,10000,0
2016-02-12 00:00:00.000,18109,2102560.74745726,0.001825917799,18109,33065545419.0097,99.8896,0,18109,10000,1e-8
2016-02-13 00:00:00.000,19327,1292122.42679018,0.001868814907,19327,36118585709.5973,99.9741,0,19327,10000,1e-8
2016-02-14 00:00:00.000,16624,919518.655657781,0.001670659546,16624,27773044299.7066,99.9579,0,16624,1171.602790622,1e-8
2016-02-15 00:00:00.000,17159,732564.138884547,0.0017906255,17159,30725342958.7348,99.9359,0,17159,10000,1e-8
2016-02-16 00:00:00.000,17549,1299832.60079811,0.001897231797,17549,33294520810.5968,99.8461,0,17549,10000,1e-8
2016-02-17 00:00:00.000,19990,754017.344662764,0.002051995682,19990,41019393677.1633,99.7649,0,19990,10000,1e-8
2016-02-18 00:00:00.000,16969,1126924.78746758,0.001724905613,16969,29269923354.8961,99.8232,0,16969,10000,1e-8
2016-02-19 00:00:00.000,18412,494083.573906763,0.002011514409,18412,37036003294.3273,99.8588,0,18412,10000,1e-8
2016-02-20 00:00:00.000,16714,1192032.12607223,0.001602946326,16714,26791644896.446,99.7966,0,16714,10000,1e-8
2016-02-21 00:00:00.000,17119,477033.897850586,0.001643827344,17119,28140680307.9674,99.9007,0,17119,10000,1e-8
2016-02-22 00:00:00.000,18190,804469.011454777,0.00178939588,18190,32549111059.5498,99.8351,0,18190,50000,1e-8
2016-02-23 00:00:00.000,18482,1550284.32279296,0.005094922965,18482,94164366247.6463,97.8141,0,18482,10000,1e-8
2016-02-24 00:00:00.000,19540,2094714.23078841,0.002662849096,19540,52032071341.042,96.4176,0,19540,10000,1e-8
2016-02-25 00:00:00.000,19503,922740.10950258,0.001620922068,19503,31612843090.2596,99.9128,0,19503,10000,1e-8
2016-02-26 00:00:00.000,21068,4011750.69592811,0.002414165579,21068,50861640425.6414,99.8481,0,21068,10000,1e-8
2016-02-27 00:00:00.000,18981,2172699.71134335,0.001494902518,18981,28374744694.6272,99.8736,0,18981,10000,1e-8
2016-02-28 00:00:00.000,19063,779346.21705219,0.00154008922,19063,29358720800.3082,99.8636,0,19063,10000,1e-8
2016-02-29 00:00:00.000,20358,711512.387309589,0.001618242962,20358,32944190213.8078,99.8674,0,20358,10000,1e-8
2016-03-01 00:00:00.000,21778,1303682.88695138,0.00155895125,21778,33950840330.5522,99.9036,0,21778,10000,1e-8
2016-03-02 00:00:00.000,23562,3598821.29771381,0.00165855032,23562,39078762637.8784,99.9363,0,23562,10000,1e-8
2016-03-03 00:00:00.000,24837,2098541.18322511,0.001422584495,24837,35332731090.0655,99.9034,0,24837,10000,1e-8
2016-03-04 00:00:00.000,24287,1511185.49021336,0.001398409832,24287,33963179590.7319,99.9465,0,24287,10000,1e-8
2016-03-05 00:00:00.000,27115,2863789.96434041,0.001250162375,27115,33898152810.3038,99.9484,0,27115,1171.602790622,1e-8
2016-03-06 00:00:00.000,27661,1613121.68040617,0.001362644974,27661,37692122626.3818,99.9458,0,27661,10000,0
2016-03-07 00:00:00.000,23271,1478976.10378029,0.001305369672,23271,30377257627.2564,99.9355,0,23271,10000,1e-8
2016-03-08 00:00:00.000,24105,2147056.44511473,0.001383442603,24105,33347883941.224,99.9544,0,24105,10000,1e-8
2016-03-09 00:00:00.000,24557,1124806.28409576,0.001061374412,24557,26064171432.9832,99.9674,0,24557,10000,1e-8
2016-03-10 00:00:00.000,24814,857326.4009551,0.0008199670366,24814,20346662047.3723,99.867,0,24814,10000,1e-8
2016-03-11 00:00:00.000,23124,940527.089922901,0.0008323778237,23124,19247904795.5929,99.9135,0,23124,10000,1e-8
2016-03-12 00:00:00.000,27887,1527253.56006151,0.0008711559249,27887,24293925277.2654,99.6307,0,27887,1171.602790622,1e-8
2016-03-13 00:00:00.000,28127,1982750.30241877,0.0009116405865,28127,25641714776.8732,99.9076,0,28127,10000,1e-8
2016-03-14 00:00:00.000,28528,1632667.46239338,0.0009740854085,28528,27788708533.1348,99.9579,0,28528,1171.602790622,1e-8
2016-03-15 00:00:00.000,29273,1295920.74086504,0.0008203110511,29273,24012965397.747,99.8429,0,29273,1171.602790622,1e-8
2016-03-16 00:00:00.000,27596,1114815.3417166,0.0008650813866,27596,23872785945.3998,99.8514,0,27596,1171.602790622,18
2016-03-17 00:00:00.000,33531,1744044.25219009,0.0009444423972,33531,31668098021.2904,99.9284,0,33531,1171.602790622,18
2016-03-18 00:00:00.000,31821,2355802.06998418,0.0008620938589,31821,27432688683.1826,99.9246,0,31821,1171.602790622,18
2016-03-19 00:00:00.000,34779,792160.437159527,0.001273336773,34779,44285379641.552,99.9511,0,34779,1171.602790622,18.181818181
